node1,node2,serial class,NBI class,structure member,X,Y,objectid,structure_number_008,record_type_005a,route_prefix_005b,service_level_005c,route_number_005d,direction_005e,highway_district_002,county_code_003,place_code_004,features_desc_006a,critical_facility_006b,facility_carried_007,location_009,min_vert_clr_010,kilopoint_011,base_hwy_network_012,lrs_inv_route_013a,subroute_no_013b,lat_016,long_017,detour_kilos_019,toll_020,maintenance_021,owner_022,functional_class_026,year_built_027,traffic_lanes_on_028a,traffic_lanes_und_028b,adt_029,year_adt_030,design_load_031,appr_width_mt_032,median_code_033,degrees_skew_034,structure_flared_035,railings_036a,transitions_036b,appr_rail_036c,appr_rail_end_036d,history_037,navigation_038,nav_vert_clr_mt_039,nav_horr_clr_mt_040,open_closed_posted_041,service_on_042a,service_und_042b,structure_kind_043a,structure_type_043b,appr_kind_044a,appr_type_044b,main_unit_spans_045,appr_spans_046,horr_clr_mt_047,max_span_len_mt_048,structure_len_mt_049,left_curb_mt_050a,right_curb_mt_050b,roadway_width_mt_051,deck_width_mt_052,vert_clr_over_mt_053,vert_clr_und_ref_054a,vert_clr_und_054b,lat_und_ref_055a,lat_und_mt_055b,left_lat_und_mt_056,deck_cond_058,superstructure_cond_059,substructure_cond_060,channel_cond_061,culvert_cond_062,opr_rating_meth_063,operating_rating_064,inv_rating_meth_065,inventory_rating_066,structural_eval_067,deck_geometry_eval_068,undclrence_eval_069,posting_eval_070,waterway_eval_071,appr_road_eval_072,work_proposed_075a,work_done_by_075b,imp_len_mt_076,date_of_inspect_090,inspect_freq_months_091,fracture_092a,undwater_look_see_092b,spec_inspect_092c,fracture_last_date_093a,undwater_last_date_093b,spec_last_date_093c,bridge_imp_cost_094,roadway_imp_cost_095,total_imp_cost_096,year_of_imp_097,other_state_code_098a,other_state_pcnt_098b,othr_state_struc_no_099,strahnet_highway_100,parallel_structure_101,traffic_direction_102,temp_structure_103,highway_system_104,federal_lands_105,year_reconstructed_106,deck_structure_type_107,surface_type_108a,membrane_type_108b,deck_protection_108c,percent_adt_truck_109,national_network_110,pier_protection_111,bridge_len_ind_112,scour_critical_113,future_adt_114,year_of_future_adt_115,min_nav_clr_mt_116,fed_agency,submitted_by,bridge_condition,lowest_rating,deck_area,longdd,latdd,longdd_1,latdd_1
49,50,0,2,33C0446,-13581769.17,4520637.208,113169,33C0446,1,5,1,0,0,4,1,26000,'RR TRACKS: BART  UPRR',0,'ALVARADO-NILES RD','0.1 MI W OF LINDA DRIVE',100,0,1,0,0,37345760,122002559,6,3,4,4,14,2017,2,0,16438,2017,6,11,0,0,0,1,1,1,1,5,N,0,0,A,5,2,6,5,0,0,4,0,11,42,157,0,2,11,13,100,R,7,R,9,0,7,7,7,N,N,0,54,0,32,7,4,9,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,1,0,0,0,5,0,0,Y,N,19000,2037,0,N,6,G,7,2072,0,0,0,0
51,54,0,6,33 0005,-13583262.4,4524037.155,112549,33 0005,1,3,1,238,0,4,1,81204,'DRY CREEK',0,'STATE ROUTE 238','04-ALA-238-7.19-UNC',100,7,1,238,1,37362472,122011388,2,3,1,1,14,1929,7,0,26250,2009,3,33,2,21,0,1,0,0,0,5,0,0,0,A,5,5,1,1,0,0,1,0,33,8,8,0,2,33,36,100,N,0,N,0,0,7,7,5,9,N,2,70,2,42,5,9,N,5,8,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,1969,1,6,0,0,0,0,0,Y,8,62434,2040,0,N,6,F,5,309,0,0,0,0
52,56,0,1,35 0252R,-13613198.07,4516687.603,113498,35 0252R,1,3,1,92,0,4,81,68252,'U.S. 101  MARINA LAGOON',0,'SR 92 EB & RAMPS','04-SM-092-R11.78-SM',5,12,1,92,1,37331636,122172198,6,3,1,1,12,1971,3,21,52500,2009,6,15,0,30,1,0,0,0,0,5,N,0,0,A,1,6,6,5,0,0,95,0,12,63,1330,0,0,12,13,5,H,5,H,5,2,6,7,7,9,N,1,79,1,32,7,2,6,5,8,8,0,0,0,818,24,N  ,Y60,N  ,0,415,0,0,0,0,0,0,0,               ,0,R,1,0,1,0,0,1,0,0,0,5,1,0,Y,5,86931,2040,0,N,6,F,6,16885,0,0,0,0
52,56,0,1,35 0252L,-13613229.3,4516706.715,113497,35 0252L,1,3,1,92,0,4,81,68252,'U.S. 101  MARINA LAGOON',0,'SR 92 WB & RAMPS','04-SM-092-R11.78-SM',6,12,1,92,1,37331685,122172299,6,3,1,1,12,1971,3,21,52500,2009,5,15,0,30,1,1,0,0,0,5,N,0,0,A,1,6,6,5,0,0,81,0,12,67,1305,0,0,12,12,5,H,5,H,3,2,7,5,7,9,N,1,79,1,32,5,2,4,5,9,8,0,0,0,818,24,N  ,Y60,N  ,0,415,0,0,0,0,0,0,0,               ,0,L,1,0,1,0,0,1,0,0,0,5,1,0,Y,5,86931,2040,0,N,6,F,5,16054,0,0,0,0
52,56,1,1,35 0189,-13611071.56,4518313.065,113430,35 0189,1,3,1,92,0,4,81,25338,'FOSTER CITY LAGOON',0,'STATE ROUTE 92','04-SM-092-R13.83-FSTC',100,14,1,92,1,37335803,122161321,18,3,1,1,12,1967,8,0,86000,2009,5,42,3,0,0,1,0,0,0,5,0,0,0,A,1,5,2,1,0,0,18,0,21,16,159,0,0,42,43,100,N,0,N,0,0,6,7,7,8,N,A,54,A,32,7,9,N,5,9,8,0,0,0,818,48,N  ,Y60,N  ,0,415,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,1996,1,0,0,0,7,1,0,Y,5,141595,2040,0,N,6,F,6,6844,0,0,0,0
52,56,2,1,35 0054,-13610182.24,4519357.051,113361,35 0054,1,3,1,92,0,4,81,25338,'SAN FRANCISCO BAY',0,'STATE ROUTE 92','04-SM-092-R14.44-FSTC',100,14,1,92,1,37342479,122154445,45,1,1,1,12,1967,6,0,86000,2009,5,42,3,0,1,1,1,1,1,2,1,41,152,A,1,5,3,8,1,2,37,871,8,229,10994,1,1,22,26,100,N,0,N,0,0,7,7,4,8,N,1,68,1,41,4,4,N,5,8,8,35,1,10994,1218,24,Y24,Y60,N  ,1018,919,0,205304,41060,344910,2017,0,0,               ,0,N,2,0,1,0,2002,5,6,0,6,7,1,2,Y,5,138335,2036,0,N,6,P,4,284739,0,0,0,0
52,56,3,8,33 0092,-13593611.71,4527365.974,112582,33 0092,1,3,1,92,0,4,1,33000,'UP RR',0,'STATE ROUTE 92','04-ALA-092-R4.91-HAY',100,5,1,92,1,37374999,122064857,5,3,1,1,12,1966,10,0,92000,2009,5,52,3,15,1,1,1,1,1,5,N,0,0,A,1,2,2,5,0,0,3,0,27,34,62,0,0,50,52,100,R,7,R,9,0,7,7,7,N,N,0,54,0,32,7,9,9,5,N,6,0,0,0,919,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,2014,1,0,0,0,0,1,0,Y,N,137875,2037,0,N,6,G,7,3216,0,0,0,0
52,56,4,18,33 0370,-13593246.52,4527559.248,112805,33 0370,1,3,1,92,0,4,1,33000,'INDUSTRIAL BLVD',0,'STATE ROUTE 92','04-ALA-092-R5.12-HAY',100,5,1,92,1,37375494,122063676,3,3,1,1,12,1966,10,5,92000,2009,5,48,3,6,1,1,1,1,1,5,N,0,0,A,1,1,5,2,0,4,3,0,27,29,52,0,0,48,50,100,H,5,H,2,0,5,7,7,N,N,8,21,8,16,3,9,4,5,N,7,0,0,0,919,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,2001,1,0,0,0,0,1,0,Y,N,137875,2037,0,N,6,F,5,2595,0,0,0,0
52,56,5,2,33 0677,-13591448.4,4529252.008,112967,33 0677,1,3,1,92,0,4,1,33000,'I 880  E92-N880 S880-E92',0,'STATE ROUTE 92','04-ALA-092-6.35-HAY',100,6,1,92,1,37383829,122053861,1,3,1,1,12,2011,6,15,111000,2009,6,34,3,36,1,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,6,0,18,42,184,0,0,33,34,100,H,6,H,8,2,7,7,7,N,N,A,54,A,32,7,9,5,5,N,8,0,0,0,919,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,0,1,0,0,0,7,1,0,Y,N,129660,2037,0,N,6,G,7,6194,0,0,0,0
52,82,0,18,35 0203,-13617957.59,4512200.656,113445,35 0203,1,3,1,92,0,4,81,68252,'DE ANZA BOULEVARD',0,'STATE ROUTE 92','04-SM-092-R8.67-SM',100,9,1,92,1,37312130,122195590,0,3,1,1,12,1967,4,4,72000,2009,0,26,3,0,0,0,0,0,1,5,N,0,0,A,1,1,5,5,0,0,1,0,13,40,40,0,0,26,27,100,H,5,H,3,0,7,7,7,N,N,8,40,8,28,6,9,4,5,N,7,0,0,0,818,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,0,1,0,0,0,3,1,0,Y,N,139924,2040,0,N,6,G,7,1106,0,0,0,0
52,82,1,18,35 0162,-13617657.96,4513591.459,113408,35 0162,1,3,1,92,0,4,81,68252,'WEST HILLSDALE BLVD',0,'STATE ROUTE 92','04-SM-092-R9.38-SM',100,9,1,92,1,37315697,122194621,0,3,1,1,12,1967,5,5,72000,2009,5,31,3,28,1,0,0,0,1,5,N,0,0,A,1,1,5,5,0,0,1,0,15,43,43,0,0,31,32,100,H,5,H,2,0,7,5,5,N,N,8,30,8,22,5,9,3,5,N,8,0,0,0,818,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,0,1,6,0,0,3,1,0,Y,N,139924,2040,0,N,6,F,5,1376,0,0,0,0
52,82,2,8,35 0156L,-13615746.36,4516072.123,113400,35 0156L,1,3,1,92,0,4,81,68252,'STATE ROUTE 82',0,'WB STATE ROUTE 92','04-SM-092-R11.19-SM',100,11,1,92,1,37330058,122184439,0,3,1,1,12,1963,3,8,36000,2009,5,12,0,3,0,0,0,0,1,5,N,0,0,A,5,1,2,5,0,0,4,0,12,20,57,1,0,12,14,100,H,5,H,8,1,7,7,7,N,N,8,34,8,26,6,2,6,5,N,8,0,0,0,818,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,L,1,0,1,0,0,1,0,0,0,3,1,0,Y,N,69962,2040,0,N,6,G,7,794,0,0,0,0
52,82,2,8,35 0156R,-13615729.66,4516053.792,113401,35 0156R,1,3,1,92,0,4,81,68252,'STATE ROUTE 82',0,'EB STATE ROUTE 92','04-SM-092-R11.19-SM',100,11,1,92,1,37330011,122184385,0,3,1,1,12,1963,3,8,36000,2009,5,12,0,3,0,0,0,0,1,5,N,0,0,A,5,1,2,5,0,0,4,0,12,20,57,0,1,12,14,100,H,5,H,6,1,7,7,7,N,N,8,33,8,25,6,2,6,5,N,8,0,0,0,816,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,R,1,0,1,0,0,1,0,0,0,3,1,0,Y,N,68579,2034,0,N,6,G,7,794,0,0,0,0
52,82,3,5,35 0160,-13615546.29,4516195.372,113406,35 0160,1,3,1,92,0,4,81,68252,'PALM AVENUE',0,'STATE ROUTE 92','04-SM-092-R11.30-SM',100,11,1,92,1,37330374,122183792,3,3,1,1,12,1963,6,2,72000,2009,5,18,2,3,1,N,N,N,N,5,N,0,0,A,1,1,1,5,0,0,1,0,19,19,19,0,0,0,0,100,H,6,H,3,0,7,7,7,N,N,1,92,1,55,7,N,6,5,N,8,0,0,0,818,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,0,1,0,0,0,3,1,0,Y,N,138074,2036,0,N,6,G,7,351,0,0,0,0
52,82,4,8,35 0157L,-13615447.96,4516307.311,113402,35 0157L,1,3,1,92,0,4,81,68252,'CALTRAIN UP RR PACIFIC ',0,'WB STATE ROUTE 92','04-SM-092-R11.38-SM',100,11,1,92,1,37330661,122183474,3,3,1,1,12,1963,2,6,36000,2009,0,12,0,99,1,0,0,1,1,5,N,0,0,A,1,4,2,5,0,0,5,0,12,27,99,1,0,12,14,100,R,7,R,2,0,7,7,7,N,N,0,54,0,32,7,6,3,5,N,7,0,0,0,818,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,L,1,0,1,0,0,1,0,0,0,3,1,0,Y,N,69037,2036,0,N,6,G,7,1383,0,0,0,0
52,82,4,8,35 0157R,-13615434.66,4516277.279,113403,35 0157R,1,3,1,92,0,4,81,68252,'CALTRAIN UP RR PACIFIC ',0,'EB STATE ROUTE 92','04-SM-092-R11.38-SM',100,11,1,92,1,37330584,122183431,3,3,1,1,12,1963,3,6,36000,2009,5,11,0,99,1,0,0,0,1,5,N,0,0,A,5,4,2,5,0,0,5,0,12,26,97,0,2,12,15,100,H,7,R,2,0,7,7,7,N,N,1,65,1,39,7,2,3,5,N,7,0,0,0,818,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,R,1,0,1,0,0,1,0,0,0,3,1,0,Y,N,69962,2040,0,N,6,G,7,1463,0,0,0,0
52,82,5,8,35 0158L,-13615000.21,4516412.622,113404,35 0158L,1,3,1,92,0,4,81,68252,'DELAWARE STREET',0,'WB STATE ROUTE 92','04-SM-092-R11.61-SM',100,12,1,92,1,37330931,122182026,3,3,1,1,12,1963,3,5,52500,2009,5,15,0,5,1,0,0,1,1,5,N,0,0,A,1,1,2,5,0,0,3,0,15,25,43,1,0,15,17,100,H,5,H,3,0,7,7,7,N,N,1,100,1,60,7,4,5,5,N,8,0,0,0,818,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,L,1,0,1,0,0,1,0,0,0,5,1,0,Y,N,85781,2036,0,N,6,G,7,723,0,0,0,0
52,82,5,8,35 0158R,-13614996.8,4516384.929,113405,35 0158R,1,3,1,92,0,4,81,68252,'DELAWARE STREET',0,'EB STATE ROUTE 92','04-SM-092-R11.61-SM',100,12,1,92,1,37330860,122182015,6,3,1,1,12,1963,2,5,52500,2009,5,10,0,5,0,0,0,0,1,5,N,0,0,A,1,1,2,5,0,0,3,0,11,25,43,0,0,11,12,100,H,5,H,3,0,7,5,7,N,N,8,35,8,25,5,5,5,5,N,8,0,0,0,818,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,R,1,0,1,0,0,1,0,0,0,5,1,0,Y,N,86931,2040,0,N,6,F,5,533,0,0,0,0
52,85,0,15,      35 0138  ,-13613066.34,4515239.45,113393,      35 0138  ,1,5,0,0D394,0,4,81,68252,'US HIGHWAY 101',0,'EAST HILLSDALE BL','04-SM-101-11.15-SM',100,0,0,0,0,37323923,122171772,5,3,1,1,16,1954,2,12,18300,1998,5,25,2,0,1,1,0,0,0,5,N,0,0,A,5,1,4,2,0,0,4,0,24,21,87,2,2,24,29,100,H,5,H,5,1,7,5,7,N,N,8,38,8,26,5,9,3,5,N,8,0,0,0,819,24,N  ,N  ,Y48,0,0,318,0,0,0,0,0,0,               ,0,N,2,0,0,0,1976,1,0,0,0,2,0,0,Y,N,40235,2041,0,N,6,F,5,2546,0,0,0,0
52,85,1,10,      35 0140  ,-13613644.58,4516157.149,113396,      35 0140  ,1,2,1,101,0,4,81,68252,'BOREL CREEK',0,'U.S. HIGHWAY 101','04-SM-101-11.67-SM',100,12,1,101,1,37330276,122173642,2,3,1,1,12,1954,11,0,195000,2009,5,79,3,0,1,0,0,0,0,5,0,0,0,A,1,5,2,1,0,0,2,0,46,9,10,0,0,79,80,100,N,0,N,0,0,7,7,5,8,N,A,54,A,32,5,9,N,5,8,8,0,0,0,819,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1985,1,6,0,0,5,1,0,Y,5,253582,2036,0,N,6,F,5,807,0,0,0,0
52,85,2,6,      35 0010  ,-13615863.86,4518941.551,113338,      35 0010  ,1,2,1,101,0,4,81,68252,'SAN MATEO CREEK',0,'U.S. HIGHWAY 101','04-SM-101-13.44-SM',100,13,1,101,1,37341414,122184819,2,3,1,1,12,1928,12,0,236000,2009,3,77,3,0,0,1,0,0,0,5,0,0,0,A,1,5,1,3,0,1,2,0,43,9,22,0,0,75,77,100,N,0,N,0,0,7,7,7,8,N,1,40,1,24,5,9,N,5,3,8,0,0,0,819,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1952,1,6,0,0,4,1,0,Y,8,309621,2039,0,N,6,G,7,1724,0,0,0,0
52,85,3,28,      35 0017  ,-13620874.78,4521474.604,113342,      35 0017  ,1,2,1,101,0,4,81,9066,'TRANSMISSION CANAL',0,'U.S. HIGHWAY 101','04-SM-101-16.40-BURL',100,16,1,101,1,37351906,122213024,10,3,1,1,12,1928,12,0,232000,2009,0,57,3,0,0,0,0,0,0,5,0,0,0,A,5,5,2,19,0,0,3,0,32,3,10,0,0,0,0,100,N,0,N,0,0,N,N,N,7,6,0,40,0,24,6,N,N,5,8,8,0,0,0,419,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1970,N,N,N,N,4,1,0,Y,8,302544,2039,0,N,6,F,6,593,0,0,0,0
52,85,4,28,      35 0126  ,-13623531.3,4523642.935,113387,      35 0126  ,1,2,1,101,0,4,81,47486,'MILLBRAE SLOUGH',0,'U.S. HIGHWAY 101','04-SM-101-18.09-MLBR',100,18,1,101,1,37361462,122225615,10,3,1,1,12,1947,12,0,226000,2009,0,26,3,15,0,1,0,0,0,5,0,0,0,A,1,5,2,19,0,0,3,0,26,3,10,0,0,0,0,100,N,0,N,0,0,N,N,N,7,6,0,54,0,32,6,N,N,5,8,8,0,0,0,417,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1961,N,N,N,N,4,1,0,Y,8,279030,2035,0,N,6,F,6,266,0,0,0,0
52,85,5,23,      35 0327S ,-13624277.45,4524279.548,113534,      35 0327S ,1,2,7,101,0,4,81,0,'MILLBRAE AV-N101 ON RAMP',0,'N101-SFO ARPRT OFF','04-SM-101-18.54',100,19,1,101,1,37363093,122232028,4,3,1,1,12,2000,2,3,8000,2000,6,13,0,0,1,1,1,1,1,5,N,0,0,A,1,1,6,5,2,1,14,20,11,47,641,0,0,11,12,100,H,6,H,2,1,7,7,5,N,N,A,54,A,32,5,7,6,5,N,8,0,0,0,419,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,2,N,1,0,1,0,0,1,0,0,0,3,1,0,Y,N,17101,2036,0,N,6,F,5,7564,0,0,0,0
52,85,6,28,      35 0280  ,-13625866.53,4528052.014,113517,      35 0280  ,1,2,1,101,0,4,81,0,'NORTH CHANNEL',0,'U.S. HIGHWAY 101','04-SM-101-R20.63',100,21,1,101,1,37380756,122241167,0,3,1,1,12,1976,11,0,188000,2009,6,44,2,99,0,0,0,0,0,5,0,0,0,A,1,5,2,19,0,0,4,0,44,6,22,0,0,0,0,100,N,0,N,0,0,N,N,N,8,7,0,54,0,32,7,N,N,5,9,8,0,0,0,419,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,N,N,N,N,4,1,0,Y,8,262591,2036,0,N,6,G,7,992,0,0,0,0
53,54,0,28,33C0169,-13589119.35,4527462.025,113070,33C0169,1,5,0,0,0,4,1,33000,'WARD CREEK',0,'TENNYSON ROAD','0.15 MI E/O TAMPA AVE',100,0,1,0,0,37375245,122042329,2,3,4,4,14,1973,4,0,34200,2007,0,27,2,30,0,0,0,0,0,5,0,0,0,A,5,5,2,19,0,0,2,0,11,4,8,3,3,22,34,100,N,0,N,0,0,N,N,N,8,6,0,54,0,32,6,9,N,5,8,8,0,0,0,1016,48,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,1,0,0,1,6,0,0,2,0,0,Y,8,76700,2034,0,N,6,F,6,275,0,0,0,0
53,54,1,10,33 0236,-13590418.39,4527492.871,112672,33 0236,1,5,0,0,0,4,1,33000,'INTERSTATE 880',0,'TENNYSON ROAD','04-ALA-880-15.65-HAY',100,0,0,0,0,37375324,122050530,5,3,1,1,16,1958,4,10,41900,2016,5,15,2,28,0,0,0,0,0,5,N,0,0,A,5,1,2,4,0,0,4,0,7,29,88,2,2,15,19,100,H,5,H,3,2,5,7,7,N,N,1,72,1,43,7,2,3,5,N,8,0,0,0,518,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,0,N,2,0,0,0,0,1,0,0,0,3,0,0,Y,N,62862,2038,0,N,6,F,5,1680,0,0,0,0
56,58,0,10,33 0179,-13592909.78,4532368.03,112628,33 0179,1,1,1,880,0,4,1,33000,'A STREET',0,'INTERSTATE 880','04-ALA-880-18.35-HAY',100,18,1,880,1,37395807,122062587,0,3,1,1,11,1952,10,5,250000,2016,5,44,3,22,0,1,0,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,22,22,48,0,0,44,45,100,H,4,H,2,0,5,7,7,N,N,8,37,8,28,7,7,3,5,N,8,0,0,0,518,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1991,1,6,0,0,11,1,0,Y,N,334400,2038,0,N,6,F,5,2156,0,0,0,0
56,58,1,13,33 0172,-13596161.55,4535716.309,112621,33 0172,1,1,1,880,0,4,1,68084,'S880-S238 CONNECTOR RAMP',0,'INTERSTATE 880','04-ALA-880-20.68-SLN',100,21,1,880,1,37412377,122081103,10,3,1,1,11,1952,9,2,219000,2009,6,45,3,99,1,1,1,1,1,5,N,0,0,A,1,1,3,2,0,0,1,0,100,28,28,0,0,59,60,100,H,5,H,2,3,5,7,5,N,N,0,54,0,32,5,9,5,5,N,8,0,0,0,518,24,Y24,N  ,N  ,1018,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,1994,1,6,0,0,8,1,0,Y,N,319529,2040,0,N,6,F,5,1668,0,0,0,0
56,58,2,13,33 0176,-13595636.8,4535239.592,112626,33 0176,1,1,1,880,0,4,1,0,'LEWELLING BLVD',0,'INTERSTATE 880','04-ALA-880-20.32',100,20,1,880,1,37411157,122075406,0,3,1,1,11,1953,8,4,222000,2016,5,39,3,49,0,1,1,1,1,5,N,0,0,A,1,1,3,2,1,1,1,3,18,29,55,0,0,39,40,100,H,5,H,1,0,7,7,7,N,N,8,38,8,30,7,9,3,5,N,8,0,0,0,518,24,N  ,N  ,Y48,0,0,319,0,0,0,0,0,0,               ,1,N,2,0,1,0,1991,1,0,0,0,11,1,0,Y,N,345864,2038,0,N,6,G,7,2204,0,0,0,0
56,58,3,21,33 0170,-13595415.4,4535060.634,112620,33 0170,1,1,1,880,0,4,1,0,'HESPERIAN BLVD',0,'INTERSTATE 880','04-ALA-880-20.16',100,20,1,880,1,37410699,122074690,2,3,1,1,11,1991,12,6,222000,2016,6,56,3,44,0,1,1,1,1,5,N,0,0,A,1,1,6,5,0,5,2,0,28,24,48,0,0,55,57,100,H,4,H,4,2,7,7,7,N,N,A,54,A,32,7,9,6,5,N,8,0,0,0,518,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,2010,1,0,0,0,11,1,0,Y,N,345864,2038,0,N,6,G,7,2711,0,0,0,0
56,58,4,13,33 0175,-13595316.75,4534974.281,112624,33 0175,1,1,1,880,0,4,1,0,'SAN LORENZO CREEK',0,'INTERSTATE 880','04-ALA-880-20.11',100,20,1,880,1,37410478,122074371,8,3,1,1,11,1953,12,0,222000,2016,5,54,3,99,0,1,1,1,0,5,0,0,0,A,1,5,3,2,0,0,1,0,27,30,30,0,0,52,54,100,N,0,N,0,0,7,7,7,8,N,8,41,8,23,5,9,N,5,8,8,0,0,0,518,24,N  ,N  ,Y48,0,0,819,0,0,0,0,0,0,               ,1,N,2,0,1,0,1991,1,0,0,0,11,1,0,Y,8,345864,2038,0,N,6,G,7,1635,0,0,0,0
57,58,0,5,33 0216,-13595435.5,4535864.017,112651,33 0216,1,3,1,238,0,4,1,0,'HESPERIAN BLVD',0,'STATE ROUTE 238','04-ALA-238-16.28',100,16,1,238,1,37412755,122074755,5,3,1,1,12,1956,6,6,97500,2010,5,34,1,3,1,1,1,1,0,5,N,0,0,A,1,1,1,5,0,0,1,0,17,25,26,0,0,34,37,100,H,4,H,2,100,5,5,7,N,N,A,54,A,32,5,9,4,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,2000,1,6,0,0,10,1,0,Y,N,182650,2042,0,N,6,F,5,949,0,0,0,0
57,58,1,19,33 0739,-13595197.7,4535861.282,112984,33 0739,1,1,1,238,0,4,1,0,'UP RR  BNSF  & AMTRAK',0,'STATE ROUTE 238','04-ALA-238-16.14',100,16,1,238,1,37412748,122073986,5,3,1,1,12,2010,6,0,121000,2010,5,36,2,47,0,1,1,1,1,5,N,0,0,A,1,2,5,3,0,0,1,0,14,25,26,0,0,36,38,100,R,7,R,18,0,7,7,7,N,N,A,54,A,32,7,9,9,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,0,1,0,0,0,10,1,0,Y,N,221372,2042,0,N,6,G,7,978,0,0,0,0
57,58,2,5,33 0221,-13594202.01,4535675.279,112655,33 0221,1,3,1,238,0,4,1,0,'ASHLAND AVE',0,'STATE ROUTE 238','04-ALA-238-15.67',100,16,1,238,1,37412272,122070766,6,3,1,1,12,1956,4,2,121000,2010,5,34,2,10,0,1,1,1,0,5,N,0,0,A,1,1,1,5,0,0,1,0,17,20,21,0,0,34,35,100,H,4,H,2,0,5,7,7,N,N,1,87,1,52,7,9,4,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,N,2,0,1,0,2010,1,0,0,0,10,1,0,Y,N,226593,2042,0,N,6,F,5,728,0,0,0,0
57,58,3,11,33 0217L,-13593696.13,4535538.515,112653,33 0217L,1,3,1,238,0,4,1,0,'UP RR & BARTD',0,'STATE ROUTE 238 SB','04-ALA-238-15.41',100,15,1,238,1,37411922,122065130,10,3,1,1,12,1994,3,0,121000,2010,6,19,0,63,0,1,1,1,1,5,N,0,0,A,1,2,2,2,0,0,4,0,19,45,130,0,0,19,20,100,R,7,R,2,0,7,7,7,N,N,1,54,1,32,7,9,3,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,R,1,0,1,0,2010,1,0,0,0,10,1,0,Y,N,221372,2042,0,N,6,G,7,2600,0,0,0,0
57,58,3,14,33 0217R,-13593789.51,4535601.426,112654,33 0217R,1,3,1,238,0,4,1,0,'UP RR & BARTD',0,'STATE ROUTE 238 NB','04-ALA-238-15.41',100,15,1,238,1,37412083,122065432,10,3,1,1,12,1994,3,0,100000,2010,6,21,0,63,0,1,1,1,1,5,N,0,0,A,1,2,3,2,0,0,3,0,14,47,110,0,0,21,22,100,R,8,R,3,0,7,7,7,N,N,1,54,1,32,7,9,4,5,N,8,0,0,0,220,24,N  ,N  ,N  ,0,0,0,0,0,0,0,0,0,               ,1,L,1,0,1,0,2010,1,0,0,0,10,1,0,Y,N,187958,2042,0,N,6,G,7,2398,0,0,0,0
